,Documents,Cited By,Preprints,Coauthor,Topics,Awarded Grants,max_cite,pub_div,recent_3,academic_age,h_index,Category_Computer Science,Category_Economics and Business,Country_Australia,Country_Canada,Country_ChinaMainland,Country_Cyprus,Country_Denmark,Country_Finland,Country_France,Country_Germany,Country_HongKong,Country_Italy,Country_Japan,Country_Luxembourg,Country_Netherlands,Country_Portugal,Country_Qatar,Country_SaudiArabia,Country_Singapore,Country_SouthKorea,Country_Spain,Country_Sweden,Country_Switzerland,Country_Taiwan,Country_UnitedArabEmirates,Country_UnitedKingdom,Country_UnitedStates
73,0.11828526691909542,-0.3068712030444727,-0.42129016936345337,-0.7024321995459679,-0.15452359098260804,-0.32465106887885353,-0.13264471080203297,0.005384309207196732,-0.10893328509664976,-0.5580662297233745,61,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.5442528885724686,3.463677779075701,0.304508983574311,1.5965620509015943,-0.26406125119061835,0.8530372473092325,0.5861237141309185,0.09653297221474276,-0.4810977759313866,0.8443824275178301,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,-0.8231649113727799,-0.9019528449775941,0.13515584788883264,-0.852070878569182,-0.8847746590360103,0.8530372473092325,-0.5856788343286458,-1.0428253153795826,-0.6602880863332969,-0.9895888934898991,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,-0.6194412662342101,0.8740178164929615,-0.5422566948530807,-0.6106084646908138,-0.9577997658413505,-0.32465106887885353,1.7073510245808892,-0.7389964386877625,-0.6740719563642131,2.3547117507006656,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,-0.4527582838481076,-0.43243047395757517,-0.5422566948530807,-0.3487407764001891,-0.04498593077459771,-0.32465106887885353,-0.3486609816226695,-0.1769130168078953,-0.026230064911152682,0.41285976375130556,52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-0.7861242486203127,-0.55207867529847,-0.05839059289457119,-0.8112603297446691,-0.6656993386199895,-0.32465106887885353,-0.12450124027506451,-1.0580167592141736,-0.6327203462714646,-0.5580662297233745,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-0.40337073351148467,0.16509712779852878,-0.5422566948530807,-0.42356011591179615,-0.22754869778794826,-0.32465106887885353,-0.05378162780402278,-0.3895932304921694,-0.4948816459623028,0.0892177659264122,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,-0.7089562012193392,-0.6641851671851686,-0.1551638132862731,-0.7908550553324126,-0.7387244454253298,-0.32465106887885353,-0.12492984398701022,-0.6478477756802165,-0.5362332560550513,0.41285976375130556,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-0.5360997750411589,-0.48664925003368764,-0.5422566948530807,-0.5357891251792067,-0.5926742318146494,-0.32465106887885353,-0.5496761225252064,-0.6174648880110345,-0.6051526062096322,0.19709843186804332,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,-0.6132678224421323,2.240086377628697,-0.5422566948530807,-0.661621650721455,-0.6656993386199895,-0.32465106887885353,1.1223069577749984,-0.4199761181613514,-0.6465042163023808,2.2468310847590347,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
